id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season,weight,simulated_local_interest,simulated_expected_revenue_ksh
24748,Hud,Hud,2500000,10000000,112,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",1963-05-29,1963,May,7.5,66,6.82919,325000000,1300000000,NA,5,Other,1,25.508931297382862,439174679
401,Garden State,Garden State,2500000,26781723,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-07-28,2004,Jul,7.1,618,30.583959,325000000,3481623990,NA,7,MidYear/Holidays,1,53.36868448658028,1797543358
76,Before Sunrise,Before Sunrise,2500000,5535405,105,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1995-01-27,1995,Jan,7.7,959,23.672571,325000000,719602650,NA,1,Other,1,41.747470096600715,327437804
84329,Robot & Frank,Robot & Frank,2500000,3325038,85,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2012-08-16,2012,Aug,6.8,450,23.419061,325000000,432254940,NA,8,MidYear/Holidays,1,40.35366084511137,193053265
157386,The Spectacular Now,The Spectacular Now,2500000,6854611,95,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2013-08-02,2013,Aug,6.8,1048,25.722747,325000000,891099430,NA,8,MidYear/Holidays,1,42.632806146024286,410114633
46849,Eye of the Dolphin,Eye of the Dolphin,2500000,71904,100,"[{""id"": 18, ""name"": ""Drama""}]",2007-08-24,2007,Aug,7.1,7,0.301884,325000000,9347520,NA,8,MidYear/Holidays,1,23.107920163400856,2954560
20764,Sleep Dealer,Sleep Dealer,2500000,107559,90,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2008-12-10,2008,Dec,6,40,4.624691,325000000,13982670,NA,12,Christmas,1,19.727823625110446,3956063
45132,Super,Super,2500000,324138,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2010-09-09,2010,Sep,6.6,441,12.204569,325000000,42137940,NA,9,Other,1,30.49543860693821,15963823
49471,Get on the Bus,Get on the Bus,2400000,5731103,120,"[{""id"": 18, ""name"": ""Drama""}]",1996-10-16,1996,Oct,7,11,4.623059,312000000,745043390,NA,10,Other,1,25.899577535800276,254234736
7512,Idiocracy,Idiocracy,30000000,495303,84,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2006-09-01,2006,Sep,6.3,664,27.940093,3900000000,64389390,NA,9,Other,1,45.09572753491777,30534352
11798,This Is England,This Is England,2380000,8176544,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2006-09-12,2006,Sep,7.4,363,8.395624,309400000,1062950720,NA,9,Other,1,24.95567878249863,353897892
43546,Bathing Beauty,Bathing Beauty,2361000,6892000,101,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",1944-07-01,1944,Jul,7,4,0.628051,306930000,895960000,NA,7,MidYear/Holidays,1,18.575825367406964,242697720
17820,Show Boat,Show Boat,2300000,11000000,107,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1951-07-13,1951,Jul,6.9,18,1.606314,299000000,1430000000,NA,7,MidYear/Holidays,1,18.16162549702147,381022669
756,Fantasia,Fantasia,2280000,83320000,124,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",1940-11-13,1940,Nov,7.2,808,32.875469,296400000,10831600000,NA,11,Other,1,56.29720907147551,5736640267
9728,Friday the 13th Part III,Friday the 13th Part III,4000000,36690067,95,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1982-08-13,1982,Aug,5.7,254,14.206525,520000000,4769708710,NA,8,MidYear/Holidays,1,28.019805385080723,1712979277
9731,Friday the 13th: A New Beginning,Friday the 13th: A New Beginning,2200000,21930418,92,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1985-03-22,1985,Mar,5.1,196,12.639469,286000000,2850954340,NA,3,Easter/Spring,1,27.351234188071878,1008091476
43610,The Valley of Decision,The Valley of Decision,2160000,9132000,119,"[{""id"": 18, ""name"": ""Drama""}]",1945-06-01,1945,Jun,5.8,4,0.1813,280800000,1187160000,NA,6,MidYear/Holidays,1,14.459630286871642,266304579
887,The Best Years of Our Lives,The Best Years of Our Lives,2100000,23650000,172,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1946-12-25,1946,Dec,7.6,143,8.38717,273000000,3074500000,NA,12,Christmas,1,24.332529626598657,1006428312
364083,Mi America,Mi America,2100000,3330,126,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2015-10-16,2015,Oct,0,0,0.039007,273000000,432900,NA,10,Other,1,1.4785132043331564,12433
8329,[REC],[REC],1500000,30448000,78,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2007-04-10,2007,Apr,7.1,934,31.691617,195000000,3958240000,NA,4,Easter/Spring,1,55.23583494954687,2077587843
657,From Russia with Love,From Russia with Love,2000000,78898765,115,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",1963-10-11,1963,Oct,6.9,760,41.298723,260000000,10256839450,NA,10,Other,1,63.57849036491547,5741530514
11561,Sleeper,Sleeper,2000000,18344729,89,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",1973-12-17,1973,Dec,7,200,10.664202,260000000,2384814770,NA,12,Christmas,1,30.29315693581891,899747511
270303,It Follows,It Follows,2000000,14674076,100,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2015-02-04,2015,Feb,6.6,1832,100.876794,260000000,1907629880,NA,2,Other,1,116.28427140240768,1334024853
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,2000000,18016290,88,"[{""id"": 35, ""name"": ""Comedy""}]",1972-08-06,1972,Aug,6.6,215,13.223111,260000000,2342117700,NA,8,MidYear/Holidays,1,28.44118143282315,849204375
595,To Kill a Mockingbird,To Kill a Mockingbird,2000000,13129846,129,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1962-12-25,1962,Dec,8,657,22.139842,260000000,1706879980,NA,12,Christmas,1,44.50906163654459,803855471
8810,Mad Max 2: The Road Warrior,Mad Max 2,2000000,24600832,95,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1981-12-24,1981,Dec,7.3,957,37.117362,260000000,3198108160,NA,12,Christmas,1,54.96182195735005,1674645581
226,Boys Don't Cry,Boys Don't Cry,2000000,11540607,118,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1999-09-02,1999,Sep,7.2,353,15.557144,260000000,1500278910,NA,9,Other,1,35.20553905320415,619890776
92182,Silent House,Silent House,2000000,13101672,85,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2011-01-21,2011,Jan,5.2,125,11.66632,260000000,1703217360,NA,1,Other,1,25.696746204763354,578190562
582,The Lives of Others,Das Leben der Anderen,2000000,70000000,137,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2006-03-15,2006,Mar,7.9,958,34.938177,260000000,9100000000,NA,3,Easter/Spring,1,51.009036715528794,4595452538
72213,Courageous,Courageous,1000000,34522221,129,"[{""id"": 18, ""name"": ""Drama""}]",2011-09-30,2011,Sep,6.8,77,5.961119,130000000,4487888730,NA,9,Other,1,23.245535082687674,1424296714
990,The Hustler,The Hustler,2000000,7600000,134,"[{""id"": 18, ""name"": ""Drama""}]",1961-09-25,1961,Sep,7.6,240,17.639478,260000000,988000000,NA,9,Other,1,40.540698833696425,442389014
55604,Boom Town,Boom Town,2000000,9172000,119,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1940-08-30,1940,Aug,6.5,8,1.867004,260000000,1192360000,NA,8,MidYear/Holidays,1,16.37203365785563,294120234
9662,The Triplets of Belleville,Les triplettes de Belleville,8000000,1477676,80,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2003-06-11,2003,Jun,7.3,231,13.944645,1040000000,192097880,NA,6,MidYear/Holidays,1,29.294763249561637,70968897
80,Before Sunset,Before Sunset,2700000,15992615,80,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-02-10,2004,Feb,7.6,718,14.799323,351000000,2079039950,NA,2,Other,1,30.023135486324456,780015651
55,Amores perros,Amores perros,2000000,20908467,154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2000-06-16,2000,Jun,7.6,521,23.281616,260000000,2718100710,NA,6,MidYear/Holidays,1,40.6986740807142,1219677090
11023,Thirteen,Thirteen,2000000,4601043,100,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2003-08-20,2003,Aug,6.7,339,20.331593,260000000,598135590,NA,8,MidYear/Holidays,1,35.30682137398574,247556597
33667,Gentleman's Agreement,Gentleman's Agreement,2000000,7800000,118,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1947-11-11,1947,Nov,6.8,47,5.381536,260000000,1014000000,NA,11,Other,1,22.00439872170022,309876351
39013,Winter's Bone,Winter's Bone,2000000,13831503,100,"[{""id"": 18, ""name"": ""Drama""}]",2010-06-11,2010,Jun,6.8,565,20.834883,260000000,1798095390,NA,6,MidYear/Holidays,1,35.051117079934656,741027916
43839,Alexander's Ragtime Band,Alexander's Ragtime Band,2000000,4000000,106,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1938-05-24,1938,May,4.8,6,0.483974,260000000,520000000,NA,5,Other,1,12.377334116891562,103181930
44639,Inside Job,Inside Job,2000000,7871522,109,"[{""id"": 99, ""name"": ""Documentary""}]",2010-10-08,2010,Oct,7.7,286,16.930914,260000000,1023297860,NA,10,Other,1,36.60796385952005,432533562
301351,We Are Your Friends,We Are Your Friends,6000000,11122090,96,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",2015-08-26,2015,Aug,6.3,658,28.819424,780000000,1445871700,NA,8,MidYear/Holidays,1,49.89109613214561,722147687
7873,Harsh Times,Harsh Times,2000000,5967038,120,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",2005-09-11,2005,Sep,6.3,197,12.999023,260000000,775714940,NA,9,Other,1,29.085139307321935,285284660
331190,Captive,Captive,2000000,2801508,97,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2015-09-17,2015,Sep,5.6,92,6.728882,260000000,364196040,NA,9,Other,1,20.149079115093468,104608855
15186,Full Frontal,Full Frontal,2000000,2506446,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-08-02,2002,Aug,4.8,26,1.95686,260000000,325837980,NA,8,MidYear/Holidays,1,14.632971830305308,73770056
1378,Shortbus,Shortbus,2000000,5179037,101,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2006-05-20,2006,May,6.3,140,14.846001,260000000,673274810,NA,5,Other,1,36.2957559877502,283177521
8885,Waltz with Bashir,Vals Im Bashir,2000000,11125849,90,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10752, ""name"": ""War""}]",2008-06-25,2008,Jun,7.8,291,14.08251,260000000,1446360370,NA,6,MidYear/Holidays,1,37.28878183364704,617868816
48382,"The Book of Mormon Movie, Volume 1: The Journey","The Book of Mormon Movie, Volume 1: The Journey",2000000,1672730,120,[],2003-09-12,2003,Sep,5,2,0.031947,260000000,217454900,NA,9,Other,1,10.975642520982147,39141978
12901,No End in Sight,No End in Sight,2000000,1431623,102,"[{""id"": 99, ""name"": ""Documentary""}]",2007-07-27,2007,Jul,7.2,23,2.283796,260000000,186110990,NA,7,MidYear/Holidays,1,17.28582555035493,47812182
250124,The Diary of a Teenage Girl,The Diary of a Teenage Girl,2000000,1477002,98,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2015-08-07,2015,Aug,6.8,279,18.224326,260000000,192010260,NA,8,MidYear/Holidays,1,38.51918892172223,83553403
12228,Inside Deep Throat,Inside Deep Throat,2000000,653621,92,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}]",2005-02-11,2005,Feb,6.8,31,3.980072,260000000,84970730,NA,2,Other,1,27.53749512865332,30177414
42889,The Virginity Hit,The Virginity Hit,2000000,563706,120,"[{""id"": 35, ""name"": ""Comedy""}]",2010-09-10,2010,Sep,4.6,19,3.125382,260000000,73281780,NA,9,Other,1,16.444307172369925,18136514
10656,Subway,Subway,2000000,390659,104,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1985-04-10,1985,Apr,6.3,86,5.261065,260000000,50785670,NA,4,Easter/Spring,1,20.44911931658402,14741451
24746,Six-String Samurai,Six-String Samurai,2000000,124494,91,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",1998-09-18,1998,Sep,5.8,36,1.892183,260000000,16184220,NA,9,Other,1,23.244955029023615,5136210
12109,It's All Gone Pete Tong,It's All Gone Pete Tong,2000000,120620,90,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2004-09-12,2004,Sep,7.1,52,3.911445,260000000,15680600,NA,9,Other,1,24.815743043623566,5201121
27023,Saint John of Las Vegas,Saint John of Las Vegas,3800000,111731,84,"[{""id"": 35, ""name"": ""Comedy""}]",2009-06-10,2009,Jun,5.9,18,2.559806,494000000,14525030,NA,6,MidYear/Holidays,1,20.443971927022695,4215397
273899,Stonewall,Stonewall,13500000,187674,129,"[{""id"": 18, ""name"": ""Drama""}]",2015-09-18,2015,Sep,5.2,32,5.16023,1755000000,24397620,NA,9,Other,1,19.93878368712917,6955495
20653,Roadside Romeo,Roadside Romeo,7000000,1100000,93,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",2008-10-24,2008,Oct,6.7,3,0.253595,910000000,143000000,NA,10,Other,1,16.378749035724702,35284803
28260,Return of the Living Dead 3,Return of the Living Dead 3,2000000,54207,97,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}]",1993-10-01,1993,Oct,5.9,88,7.502934,260000000,7046910,NA,10,Other,1,25.947018961153567,2407551
13075,Sherrybaby,Sherrybaby,2000000,622806,96,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-08,2006,Sep,6.3,41,4.261509,260000000,80964780,NA,9,Other,1,22.705309543807445,25284679
115210,Stitches,Stitches,100000,95000,86,"[{""id"": 27, ""name"": ""Horror""}]",2012-05-19,2012,May,5.5,92,7.447714,13000000,12350000,NA,5,Other,1,22.05667968046883,3780357
11302,Bananas,Bananas,2000000,11833696,82,"[{""id"": 35, ""name"": ""Comedy""}]",1971-04-28,1971,Apr,6.7,165,5.941852,260000000,1538380480,NA,4,Easter/Spring,1,25.406947183439552,518328258
26388,Buried,Buried,1987650,19152480,94,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",2010-09-24,2010,Sep,6.6,827,32.841229,258394500,2489822400,NA,9,Other,1,54.04218273298973,1293277722
38358,The Last Exorcism,The Last Exorcism,1800000,67738090,87,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2010-08-27,2010,Aug,5.6,328,14.838986,234000000,8805951700,NA,8,MidYear/Holidays,1,30.237318214728,3318510260
702,A Streetcar Named Desire,A Streetcar Named Desire,1800000,8000000,125,"[{""id"": 18, ""name"": ""Drama""}]",1951-09-18,1951,Sep,7.6,281,14.884756,234000000,1040000000,NA,9,Other,1,34.654938596798985,425741684
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000,9440272,95,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}]",1964-01-29,1964,Jan,8,1442,41.996783,234000000,1227235360,NA,1,Other,1,64.01903299573081,689064088
84175,Beasts of the Southern Wild,Beasts of the Southern Wild,1800000,21107746,93,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2012-06-29,2012,Jun,6.8,403,12.471239,234000000,2744006980,NA,6,MidYear/Holidays,1,34.421661631483524,1118827537
1705,Battle for the Planet of the Apes,Battle for the Planet of the Apes,1700000,8844595,93,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1973-06-15,1973,Jun,5.5,215,13.315383,221000000,1149797350,NA,6,MidYear/Holidays,1,32.91762394474688,456460219
50875,Higher Ground,Higher Ground,2000000,841733,109,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2011-08-26,2011,Aug,5.3,14,1.699101,260000000,109425290,NA,8,MidYear/Holidays,1,13.536075794883281,23312567
4929,Hang 'em High,Hang 'em High,1800000,6800000,114,"[{""id"": 37, ""name"": ""Western""}]",1968-07-31,1968,Jul,6.7,192,11.756943,234000000,884000000,NA,7,MidYear/Holidays,1,33.44276994288343,354295629
104,Run Lola Run,Lola rennt,1530000,7267585,81,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1998-08-20,1998,Aug,7.2,664,27.36562,198900000,944786050,NA,8,MidYear/Holidays,1,47.13993638687849,458484491
10894,May,May,500000,150277,93,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",2002-01-13,2002,Jan,6.3,152,8.650779,65000000,19536010,NA,1,Other,1,29.839732989092262,7301494
1688,Conquest of the Planet of the Apes,Conquest of the Planet of the Apes,1700000,9700000,88,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1972-06-29,1972,Jun,6.1,236,18.828683,221000000,1261000000,NA,6,MidYear/Holidays,1,37.31765894753653,538923839
43947,I Spit on Your Grave,I Spit on Your Grave,2000000,572809,108,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",2010-06-17,2010,Jun,6.3,519,26.281839,260000000,74465170,NA,6,MidYear/Holidays,1,48.057289338516384,36494933
24066,"Happy, Texas","Happy, Texas",1700000,1943649,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1999-12-03,1999,Dec,5.5,39,2.079125,221000000,252674370,NA,12,Christmas,1,22.84162567586079,79233451
191714,The Lunchbox,Dabba,1000000,4235151,104,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2013-09-19,2013,Sep,7.3,221,14.017809,130000000,550569630,NA,9,Other,1,29.53967277150938,204472135
34106,You Can't Take It With You,You Can't Take It With You,1644736,7433101,126,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1938-08-23,1938,Aug,7.2,79,3.426314,213815680,966303130,NA,8,MidYear/Holidays,1,19.365364289429724,269771698
11426,From Here to Eternity,From Here to Eternity,1650000,30500000,118,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1953-08-04,1953,Aug,7.2,133,6.915201,214500000,3965000000,NA,8,MidYear/Holidays,1,29.139561926169904,1459931799
13909,She Wore a Yellow Ribbon,She Wore a Yellow Ribbon,1600000,5400000,103,"[{""id"": 37, ""name"": ""Western""}]",1949-10-22,1949,Oct,7.1,61,8.535178,208000000,702000000,NA,10,Other,1,26.817876482088742,245075107
592,The Conversation,The Conversation,1600000,4420000,113,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1974-04-07,1974,Apr,7.5,372,20.810292,208000000,574600000,NA,4,Easter/Spring,1,41.49702805564982,260600730
10758,Waitress,Waitress,2000000,22179430,108,"[{""id"": 35, ""name"": ""Comedy""}]",2007-05-25,2007,May,6.7,129,9.67299,260000000,2883325900,NA,5,Other,1,27.536982507662625,1024002899
11690,Bloodsport,Bloodsport,1500000,11806119,92,"[{""id"": 28, ""name"": ""Action""}]",1988-02-26,1988,Feb,6.6,363,17.49699,195000000,1534795470,NA,2,Other,1,36.61695343340725,648828342
3083,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,1500000,9600000,129,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1939-10-19,1939,Oct,7.9,241,12.2624,195000000,1248000000,NA,10,Other,1,30.403374847320467,471913174
